Age_numeric,gender_male,education_numeric,wealth_numeric,mobile_money_binary,transactional_account_binary,savings_frequency_numeric,runs_out_of_money,income_numeric,access_agents,urban,region_North East,region_North West,region_South East,region_South South,region_South West,year_2020,year_2023,Population
-0.026216632,0.18822934,-0.04485646,-0.14842604,-0.015397418,0.21315308,-0.32569495,0.12435551,-0.12712465,0.9562902,-0.10055376,-0.0013408917,-0.012805889,-0.11719347,-0.019112546,0.036732487,0.0,-0.7734634,0.042560596
0.03677696,-0.14001516,0.06502507,0.44010803,-0.008542641,0.3275868,0.58270955,-0.13134162,-0.12399237,1.1549494,0.2158926,0.0054435516,0.0012591488,-0.0630905,0.25739804,0.08392669,0.0,-0.4433578,-0.11755873
-0.33710817,0.1682999,-0.1345251,0.04535935,-0.011344688,0.3808895,0.06455134,-0.1309852,-0.020117724,1.2605764,-0.15992236,-0.037848085,-0.043671712,-0.0562669,0.069164984,0.074484244,0.0,-0.55735856,-0.72413653
0.040920302,0.12590863,1.0017599,0.07737244,-0.0048174937,0.46749887,0.40457255,0.12717251,1.1057402,1.435237,0.20440303,0.004364174,-0.06460897,-0.04249124,0.15867603,0.09002303,0.0,-0.24577388,-0.06996192
-0.03408112,-0.08543426,-0.21851441,-0.4119464,-0.0046743285,-0.19952801,0.29929945,0.3036724,-0.10306767,-1.5119276,-0.062910125,-0.04746152,0.050115023,-0.06322494,-0.020968396,0.04786998,0.0,0.1911471,-0.43819326
0.09128538,-0.06282352,-0.10713875,0.27496114,-0.0036053208,-0.14216429,-0.3078344,0.11344612,-0.06345905,-1.5360159,-0.17512569,-0.030358378,0.001019065,-0.12735748,0.015376535,0.08347472,0.0,0.25567636,-0.5010454
-0.0339694,-0.060725395,-0.47619238,0.13020554,-0.015919235,0.36053762,0.6330004,0.04996234,0.040880263,1.1004391,-0.061702408,-0.013890048,-0.01704589,0.10070628,-0.030110495,0.111852646,0.0,-0.6552635,0.3823135
0.06652442,0.0051339725,-0.22892538,-0.2873753,-0.004779864,-0.18231699,0.027706906,0.10842055,-0.07749889,-1.4937558,-0.06792702,-0.006682206,0.010381148,-0.07312534,-0.024720954,0.05872652,0.0,0.25884438,0.155918
-0.084423065,-0.13634853,-0.049822852,0.045305815,-0.0131699145,0.33397418,0.10930585,-0.15562822,0.04605477,1.2102491,-0.17467317,-0.027627125,-0.027731296,-0.08600456,0.09883787,0.059905957,0.0,-0.60529715,-0.29354382
0.12657566,0.017004581,-0.22166343,-0.21814415,-0.0040785028,-0.2011284,-0.053273838,0.2658945,0.18415971,-1.594086,-0.05614557,-0.009706223,-0.0032004323,0.08445945,-0.05291331,0.06944508,0.0,0.29755554,0.1274408
-0.031138984,0.09180775,0.0027474766,0.30233234,-0.0073846076,0.31624696,-0.04989966,-0.11757543,-0.1559747,1.2663203,-0.10290054,-0.009247725,-0.010151359,-0.08536163,-0.016048806,-0.35676524,0.0,-0.5280943,-0.41895613
0.021368576,-0.040902115,-0.23502766,-0.07636761,-0.004514794,-0.17483565,0.4838277,-0.18298891,-0.024992565,-1.5148046,-0.062090147,0.02442335,-0.01295623,-0.057556666,0.24155624,0.053240046,0.0,0.19572377,-0.22385217
0.09092697,0.21340935,-0.42910293,-0.20145524,-0.015479963,0.37962317,0.018776277,-0.17601565,0.040436186,1.1660199,-0.086407304,-0.020388914,-0.03848346,-0.039871152,-0.026456602,0.045005064,0.0,-0.7854896,-0.16680618
-0.0015092135,-0.14421025,-0.027649527,0.049335115,-0.0135843875,0.34268913,0.019491687,0.10009543,-0.19559868,1.098791,0.37246084,-0.016942754,-0.0025856902,-0.061635587,0.31518915,0.07799687,0.0,-0.62199247,0.2915602
-0.20067674,0.053220235,0.13804169,0.19626412,-0.002640188,-0.3404778,0.62011206,0.15443043,0.014694406,-1.7793281,0.028749527,-0.019625122,-0.0066493903,-0.047038373,0.019975131,0.07258077,0.0,0.47817677,-0.1794341
-0.030265456,0.18755381,0.08555601,-0.23808143,-0.011874964,0.397926,0.5294495,-0.14183342,-0.14689183,1.1971797,-0.107434355,0.011833791,-0.006846346,0.5979509,-0.015006923,0.07770556,0.0,-0.61665803,-0.14514731
0.16275287,-0.11371489,-0.6048071,-0.5952866,-0.018326543,0.33874494,0.38908073,0.17939077,-0.2280918,0.9901795,-0.11655522,-0.008786441,-0.11692756,-0.053399533,-0.022228336,0.06717462,0.0,-0.88341963,-0.3173046
-0.10737726,0.1305003,-0.28199425,-0.2959509,-0.0045454176,-0.1449192,-0.09361274,0.2514445,-0.075988755,-1.5540298,-0.06618727,-0.021407988,0.04599631,-0.05458994,-0.022516228,0.042751927,0.0,0.18857497,0.16631112
0.028754419,-0.11390748,0.054172847,-0.076498315,-0.0042914907,-0.07291402,-0.022842955,0.2067971,-0.04030301,-1.4519588,-0.05871505,0.0020940113,-0.015840376,-0.09012549,-0.019256055,0.030355358,0.0,0.15711634,-0.010192228
0.060514238,0.15529202,1.096256,0.871906,-0.0035039673,0.5280609,0.48058438,-0.1354884,0.039632525,1.3983148,-0.1684982,-0.009466739,-0.025466498,-0.09078642,0.09168507,0.01305723,0.0,-0.17891976,-0.43102482
0.094766684,0.13268986,-0.23799323,-0.36330813,-0.004383929,-0.19857557,0.2655938,0.15608111,-0.028985402,-1.5878003,-0.082969576,0.07568187,0.02108817,-0.007086104,-0.009090171,0.043161258,0.0,0.22622624,0.049869627
0.04656205,0.23191331,1.139609,0.4290847,-0.0036327832,0.46055734,0.5150645,-0.11731939,-0.027181491,1.3975793,0.2879028,-0.011381555,-0.009608685,-0.057357587,0.15596245,0.037916638,0.0,-0.18379365,-0.0620369
0.01367523,-0.1462431,0.0075188717,0.12941371,-0.017204456,0.3274308,-0.10648688,-0.05253406,-0.028136814,1.0114026,-0.10560129,0.0040457076,-0.005134902,1.0530051,-0.011791225,0.048678193,0.0,-0.7459401,0.20909253
-0.059775382,-0.092951946,0.048097853,0.3058351,-0.0029192343,-0.221134,-0.17737925,0.12766567,-0.059282936,-1.7402601,0.22885685,-0.010022543,0.004021005,-0.03372928,0.22018161,0.043579455,0.0,0.28155783,0.2917773
-0.22722782,0.088799946,-0.2256868,-0.5290683,-0.004244154,-0.19835728,-0.1395204,-0.3417172,0.09387224,-1.7327521,-0.085304946,0.0027497543,-0.05893472,-0.061191518,-0.028478552,0.05689277,0.0,0.0011301987,-0.3512365
0.09405842,0.120380536,0.84055537,0.59527004,0.13206117,0.26864275,0.39137933,-0.077065356,0.23733968,7.394896,0.22758518,-0.015154097,-0.005937919,-0.02953148,-0.035657793,-0.019251201,0.0,-0.14509694,0.090155445
-0.0051783673,0.06263547,-0.15416253,-0.11649631,-0.004322282,-0.14267084,-0.06216245,0.33284837,-0.17626551,-1.5616388,-0.07552616,0.04039372,0.029007144,-0.035079766,-0.012727474,0.050721448,0.0,0.23812787,-0.13581708
-0.033586897,0.09289013,0.038953837,-0.32646793,-0.004266678,-0.10999382,-0.0038973978,0.1430587,-0.08164445,-1.5001789,-0.07780427,2.6759808e-05,-0.04681057,-0.049880665,-0.027948262,0.033745907,0.0,0.10462588,-0.06596887
0.099248804,0.06982262,-0.17000669,-0.3150501,-0.0042670155,-0.24205622,0.026733493,0.29578194,0.10627716,-1.6734558,-0.061097417,0.05934906,0.032989405,-0.06004065,-0.012304649,0.028889792,0.0,0.14685193,-0.39075962
0.1235696,-0.2002479,-0.094332926,0.09698363,-0.004780125,-0.12577602,-0.04175738,0.09226819,-0.056675937,-1.4448209,0.26420572,-0.032206286,-0.013317966,-0.015759349,0.038742118,0.049855575,0.0,0.3850191,0.054290153
-0.076277226,0.035319585,-0.04345856,0.043090783,-0.014998741,0.40213466,-0.30663863,0.036733765,-0.015276553,1.0766547,-0.107590616,-0.03241518,-0.036235005,0.37850034,-0.00054601167,0.10077044,0.0,-0.6780651,0.19609857
-0.056567673,-0.03819958,-0.2558718,0.2703344,-0.0042917407,-0.20549048,-0.26749715,-0.31459746,-0.090478614,-1.6093717,-0.045936678,-0.003907009,0.005400792,0.24181083,-0.0639415,0.07238327,0.0,0.26155138,0.35023558
-0.006571088,0.10242026,-0.19944598,-0.39620987,-0.0045454176,-0.21402569,0.28060326,0.2719028,-0.084503464,-1.5471199,-0.07614181,0.017072594,0.039617162,-0.056372322,-0.018220901,0.047744207,0.0,0.18516836,-0.4369037
-0.018461501,-0.14034942,0.025389193,0.27190533,-0.0028884117,-0.22269964,-0.18123937,0.1801203,-0.024384335,-1.7602259,0.11744863,-0.024593148,0.0022314577,-0.036652066,0.076461144,0.044476897,0.0,0.2838594,-0.040677436
-0.027104042,0.16630135,-0.44489002,-0.19620137,-0.015479963,0.37350672,-0.015995592,-0.18857378,0.04652872,1.1860335,-0.099097334,-0.019623289,-0.03381265,-0.039621465,-0.038608488,0.08346015,0.0,-0.76337886,0.0010641101
0.2622695,-0.16065449,-0.18310589,-0.13760087,-0.004649671,-0.17197382,0.47321165,-0.16818362,0.03695461,-1.6037823,-0.042651255,-0.018316785,-0.016774727,-0.0016453258,-0.014907351,0.0163479,0.0,0.17119513,0.3516374
0.09717778,0.104305625,0.094172195,-0.36669955,-0.0036223433,-0.26052707,-0.0685212,-0.25308675,-0.0083970735,-1.880362,-0.08285751,0.021777071,-0.01089865,-0.06440827,-0.0057551274,0.03225476,0.0,0.0868726,-0.33835012
-0.03809538,0.15166038,1.1373175,0.96246076,-0.003374969,0.5892779,0.45521322,0.13402157,0.3869393,1.4144616,0.2957797,-0.014633431,-0.018525647,-0.04116271,-0.020754136,-0.094246775,0.0,-0.18037581,0.057602283
0.1059947,0.13640386,-0.44629407,-0.56889904,-0.020333301,0.22808357,-0.21562499,0.14061552,-0.1628224,0.87234914,-0.08495991,-0.0053824154,-0.005735208,-0.048996113,-0.03423975,0.043506075,0.0,-0.9604988,-0.10876034
-0.014395313,-0.1493531,-0.04135543,0.14908656,-0.013655261,0.3449557,-0.033276785,-0.1846928,-0.19499785,1.1182702,-0.10869378,-0.00073634356,-0.019843567,0.5203198,-0.016868537,0.09208044,0.0,-0.63267446,-0.1570999
0.07085526,0.06970115,-0.16434392,-0.383764,-0.004258835,-0.18257809,-0.045240946,0.31812483,0.11420505,-1.6283782,-0.06993953,-0.00520869,-0.027619317,-0.05782742,-0.020495288,0.038137518,0.0,0.107137606,-0.2837026
0.08969132,0.08465319,-0.2979326,-0.19947185,-0.004055641,-0.21723244,-0.2300387,-0.25442338,0.33843902,-1.7728955,-0.0809484,0.0037081914,-0.059099942,-0.04322787,-0.037929036,0.051641967,0.0,0.047246907,-0.21197495
0.21324165,-0.18057917,-0.14655969,0.12692761,-0.016639302,0.31707743,-0.42633387,0.14625022,0.18722902,1.091139,-0.12899709,-0.016866751,-0.04817115,-0.07295646,0.17648327,0.08698263,0.0,-0.6851083,-0.45942995
-0.12389908,-0.051987693,-0.2150286,-0.41299263,-0.004682828,-0.15802862,-0.08276107,-0.2715948,-0.15571159,-1.6340779,-0.058728896,-0.028444529,-0.0044355597,-0.073669165,-0.07269476,0.04274203,0.0,0.061610192,0.075246185
-0.1290624,-0.06374195,0.08069665,0.2310717,-0.0029100701,-0.23014994,-0.30853137,-0.2638467,-0.10208236,-1.7898059,-0.04252349,-0.0021130517,-0.029547192,0.21125473,-0.041848652,0.0583379,0.0,0.277973,0.10230158
-0.0020979233,-0.17322247,1.2111684,0.8497682,-0.0039443797,0.5476287,0.06596282,-0.044977155,-0.013552601,1.481846,0.35989374,-0.02522173,0.0057095,-0.040627424,0.30668157,0.045886226,0.0,-0.23675837,0.38275576
0.06949339,-0.20005006,0.008898109,0.42618248,-0.008354113,0.3999933,0.4818961,-0.1327071,-0.0038426737,1.304714,0.20144492,-0.0023711876,-0.0020586704,0.41788882,-0.008812237,0.05684301,0.0,-0.4155925,0.035290144
0.1966531,0.11372527,0.13555518,-0.45348188,-0.0036932854,-0.16053118,0.34744218,-0.19630308,-0.0862038,-1.7517434,-0.0801589,0.017499793,-0.035837706,-0.04752781,-0.03184023,0.03120979,0.0,0.06947224,-0.08397868
-0.036099482,0.071161926,-0.2130665,-0.2775589,-0.0042046187,-0.2230536,-0.069861844,0.2393914,0.0076026036,-1.7210552,-0.05191948,-0.007463903,-0.027953053,-0.040170677,-0.009389832,0.031475168,0.0,0.14352413,0.05114681
-0.15851966,-0.077409185,-0.1929518,0.2558068,-0.0041659055,-0.15138432,-0.05764507,0.21625812,0.06007168,-1.6126391,-0.043819208,-0.006255204,-0.002848778,-0.07687863,-0.029317586,0.023159277,0.0,0.2348333,-0.02686314
-0.0130115375,0.17738816,-0.09755414,-0.2548926,-0.0148052685,0.3078134,-0.33198464,0.122977175,0.22530323,1.0377789,-0.100113094,-0.0069113206,-0.040304296,-0.066795595,0.15511194,0.018074892,0.0,-0.7189537,0.17084312
-0.0048250565,-0.04454406,-0.26215857,-0.083407074,-0.0044020936,-0.22876337,-0.2480885,-0.31366724,0.11043202,-1.6789476,-0.05516789,-0.0011202055,-0.00030782516,0.26071063,-0.049441393,0.045333643,0.0,0.11529984,0.46447572
0.06359242,-0.13424654,1.1304168,0.10049967,-0.0069331927,0.39400318,0.53751755,-0.19069956,-0.08201317,1.4791824,-0.07056907,0.008276171,-0.01803147,0.5930161,-0.013210815,0.05930707,0.0,-0.30826768,-0.08236292
0.2847771,0.0054423683,0.08478049,0.22507554,-0.0038358117,-0.11999527,0.39863008,0.2026881,-0.11211404,-1.6682018,-0.06897518,0.05559846,-0.015357532,-0.066570126,-0.015424049,0.04014119,0.0,0.33986434,0.24356358
-0.083376914,0.062053982,-0.24593192,-0.39210734,-0.0045454176,-0.18394977,0.3152182,0.2750071,-0.06991793,-1.5230813,-0.082385495,-0.0056848447,-0.13064855,-0.05032149,-0.01696032,0.060767677,0.0,0.1968662,-0.5702316
-0.15635687,0.09551068,-0.21933597,-0.25659811,-0.0045620976,-0.1723016,-0.0914439,-0.21366438,-0.09202666,-1.5949548,-0.06046933,-0.0002835979,0.012465555,-0.010713155,-0.042594936,0.057558466,0.0,0.11520035,0.034329407
0.0098303445,0.077453844,-0.17196298,-0.04202847,-0.0043357145,-0.1760994,-0.015174868,0.27083635,-0.05638185,-1.5093969,-0.052167583,-5.90301e-05,0.013399011,-0.06932974,-0.024932846,0.06621659,0.0,0.26007894,-0.008008482
-0.14219771,-0.0012525934,-0.20120353,-0.23921286,-0.004685756,-0.1667768,-0.20874551,-0.18667528,-0.088352546,-1.5753939,-0.05667833,0.011704494,0.0034254668,0.034725305,-0.063530624,0.05956321,0.0,0.13654006,0.42396632
-0.11125347,-0.09840581,-0.2826237,-0.3418547,-0.0046743285,-0.14678276,-0.05256218,0.29430038,-0.12313815,-1.5292974,-0.0612505,-0.0813468,0.04862506,-0.054266296,-0.032517426,0.03399513,0.0,0.18291256,0.036653478
-0.066269904,0.107742734,-0.1720214,0.15931976,0.6116433,0.17557798,-0.047353894,-0.09925004,-0.10595895,8.290211,-0.0651517,-0.004709524,-0.014864965,-0.03698495,-0.03438916,0.0423932,0.0,-0.4214987,-0.020901471
-0.07694562,0.06611788,-0.17714286,-0.33043772,-0.004405861,-0.2050329,-0.0780718,-0.26462728,-0.01909102,-1.7255936,-0.07115281,-0.010761246,-0.0031334874,-0.056365274,-0.023826173,0.07289101,0.0,0.08198967,-0.2594481
0.096723005,0.099231675,0.072734974,0.7210708,-0.0026710106,-0.23941612,0.4887395,0.11799122,-0.036542065,-1.738358,-0.0398242,0.010692375,-0.027179984,0.569432,0.00545474,0.06856404,0.0,0.43286413,-0.0038079012
-0.26515704,-0.12894738,-0.1052292,0.055085376,-0.0043518976,-0.16480853,-0.1319035,-0.13964847,-0.117781095,-1.6367923,-0.11029178,-0.015213557,-0.060243443,-0.054811202,-0.0016821506,0.08068394,0.0,0.19633792,-0.76773345
-0.15506916,0.13176572,-0.19646217,-0.34772083,-0.004531985,-0.18999054,-0.07846742,0.13155624,-0.0010112644,-1.5819647,-0.08123672,-0.00041530456,-0.03868991,-0.02563296,0.22084786,-0.0103026405,0.0,0.13906349,0.1620665
-0.01077676,0.06915846,-0.20887618,-0.072542705,-0.0043523945,-0.2032094,-0.1276614,-0.23994413,-0.08354172,-1.6888177,-0.06648955,0.0013436899,0.014707599,-0.06299577,-0.028321711,0.051054653,0.0,0.119550146,-0.1955575
-0.07449776,-0.1653629,1.2901481,0.45465046,-0.0041564372,0.48329455,0.5865464,-0.18678747,-0.12151794,1.4540015,0.19885543,-0.017933657,-0.061043553,-0.06345963,-0.019004364,0.06852139,0.0,-0.1632772,0.042805765
0.048200533,-0.15745543,-0.10586096,0.06367284,-0.01713358,0.28643107,-0.49539888,0.14140108,-0.14091289,0.90766466,0.34290248,-0.02205211,-0.0072472864,-0.10005662,0.17257598,0.08657949,0.0,-0.74142766,0.30569676
-0.14230339,-0.08286894,-0.038060542,0.298833,-0.003842279,-0.19818765,-0.03181109,0.27046698,-0.057265125,-1.6033123,-0.02424546,0.0006501203,-0.023792282,0.5111998,0.0045201685,0.051645573,0.0,0.32596117,-0.12398603
-0.025186833,0.1831946,-0.4309245,0.22433226,-0.014138365,0.37754205,0.516261,-0.15545411,0.0060057677,1.1899086,-0.1146195,-0.0024866995,0.020215437,0.54467237,-0.008819367,0.11527509,0.0,-0.6017591,-0.2069349
0.20031497,-0.058736183,-0.16715625,0.372602,-0.0042668805,-0.15567091,-0.07611126,0.25553325,-0.014123749,-1.6050206,-0.06858879,-0.011611529,-0.01826596,-0.05539436,-0.019737156,0.05063011,0.0,0.2588182,-0.070748694
-0.06449489,-0.068442605,-0.16239539,-0.11802823,-0.004489934,-0.13292266,-0.051518533,0.3384907,-0.15074866,-1.5115004,-0.070082344,0.02260687,0.039181802,-0.052183993,-0.019883182,0.042776983,0.0,0.22747797,-0.08964823
-0.1192927,0.16545007,1.0332968,-0.036643907,-0.005512474,0.39100185,-0.48979557,0.18028592,0.31078485,1.3291361,-0.25460362,-0.036902655,-0.046845786,-0.07629702,0.036802426,0.057693474,0.0,-0.39598128,-0.44997004
-0.15032789,-0.13501467,0.5458072,0.15897802,-0.0026141244,-0.24185511,-0.109067954,-0.24037197,-0.06664066,-1.981256,0.118905425,0.0011672222,-0.001985521,-0.022425128,0.101991385,0.033026103,0.0,0.26720303,-0.08552513
-0.0568222,0.08909591,0.7867696,0.25069803,0.14328443,0.23860139,0.4031333,0.080706544,-0.01555022,7.291458,0.06632125,-0.035055846,-0.022824557,-0.037098046,-0.006744591,0.039918713,0.0,-0.08244802,-0.085756265
-0.062326726,0.18015003,-0.0045388285,0.33891225,-0.0068353186,0.4382885,-0.053223796,0.049881395,-0.0021957217,1.2477465,0.41072625,-0.027694553,-0.004932178,-0.054339897,0.22362055,0.09190614,0.0,-0.45463195,0.36060318
-0.14594285,0.07768892,-0.24788915,-0.28392538,-0.0048333304,-0.084839195,0.0111219,0.21559045,0.0010809703,-1.4393747,-0.06364488,0.025050618,0.035026878,-0.078958005,-0.0069629047,0.035691608,0.0,0.19600792,0.06568966
-0.023823777,-0.12947531,1.0662173,-0.37386748,-0.006864747,0.28733367,-0.055757638,0.12650464,-0.18208596,1.3202825,-0.097983755,-0.0022543634,-0.01386474,-0.09655486,-0.04235582,0.015270772,0.0,-0.43026933,-0.023891661
0.0043726047,0.11222936,0.9740665,-0.67794496,-0.005165093,0.38291806,0.30320722,0.14553633,0.27009356,1.412218,-0.093817,0.0045808433,-0.044908147,-0.07108986,-0.028250884,0.024856843,0.0,-0.34709334,0.017298449
-0.035897985,0.09094024,-0.23236287,-0.25455627,-0.0045539173,-0.14298403,-0.17063816,-0.25449735,-0.096607275,-1.6499959,-0.065173894,0.0047587003,-0.004580857,-0.079940446,-0.035470776,0.044514533,0.0,0.047284525,0.21460368
-0.09128437,0.12617876,0.03666107,0.1092738,-0.0035394577,-0.23739746,-0.13131224,-0.15380412,-0.07547845,-1.7669446,0.17108873,-0.005071548,-0.01003654,-0.033912763,0.0846051,0.059942406,0.0,0.19444177,-0.06931829
-0.3016727,0.10103067,-0.2912655,-0.0045433408,-0.0043357145,-0.26570538,0.30313712,0.23216847,-0.12559897,-1.512653,0.21517621,-0.01599592,-0.10863239,-0.018996237,-0.029740237,0.057518575,0.0,0.35641152,-0.0044049164
0.016990604,0.093058154,-0.21115682,-0.16901106,-0.004182725,-0.18209021,0.55144215,-0.20091943,0.01773277,-1.6517215,-0.06866819,0.015165501,-0.061568156,-0.017512184,-0.020645266,0.07542659,0.0,0.2061359,-0.032654826
0.052905653,-0.13729362,-0.47233492,0.20157063,-0.0158271,0.39652857,0.47717488,0.14408976,0.0027139743,1.1186006,-0.09519099,-0.005979333,0.02668322,0.49844778,-0.008321165,0.0665472,0.0,-0.64913,-0.11247185
0.08122484,0.13693231,-0.4343262,-0.51972765,-0.015688883,0.3656541,0.07582717,0.18263544,0.21328251,1.0736331,-0.06215849,-0.023918841,-0.036283147,-0.047180247,-0.02817134,0.022110384,0.0,-0.8033097,-0.2532228
0.051507246,0.11066307,-0.2064889,-0.18439807,-0.0040764897,-0.19220906,-0.09893746,-0.27827474,0.08687948,-1.7457595,-0.07970629,-0.00283148,-0.023334984,-0.0475095,-0.032119807,0.038953226,0.0,0.072850995,-0.3329087
-0.03970212,0.14998342,-0.020889498,0.5360134,-0.0068068593,0.42227313,0.59965235,0.13789804,-0.020609168,1.2463348,-0.119617574,-0.0077358056,-0.028488342,-0.08328849,0.04546197,0.075510025,0.0,-0.39163366,-0.3804365
0.13019435,0.16701862,-0.11011608,1.0608183,-0.0032024258,-0.21702032,-0.15964422,-0.040997136,0.085184276,-1.6739668,-0.08608197,0.0055885273,0.011832365,0.55067974,-0.015134532,0.03665895,0.0,0.34945774,-0.045470495
0.1510617,-0.08656184,0.020819748,0.12300735,-0.017190114,0.31892738,-0.33726537,0.038505677,-0.033684473,0.960922,-0.11664448,-0.00024793018,0.0072719976,0.9481954,-0.015272953,0.040489305,0.0,-0.73411536,0.15858378
-0.032291528,-0.10622015,-0.28346068,-0.11953314,-0.004514794,-0.19473857,0.40277582,-0.29621392,-0.11163532,-1.6117616,-0.0791444,0.007835906,-0.15033774,-0.044434674,-0.030378517,0.05668049,0.0,0.16086048,-0.43677148
0.14345011,0.07376797,0.063187,-0.31183076,-0.0036180045,-0.25229675,-0.02139573,0.27229,-0.005322452,-1.7879438,-0.07121468,0.052212264,-0.0105789965,-0.06206132,0.005009758,0.03521949,0.0,0.16880265,-0.36935326
0.09393649,-0.0091457125,-0.30983385,-0.51121116,-0.004210786,-0.20040315,-0.26458424,-0.37819996,0.6333245,-1.7610234,-0.08017367,0.004811126,-0.06259708,-0.03778298,-0.077936046,0.07117916,0.0,0.010618213,-0.31725016
-0.0030329102,0.07793966,0.0830791,-0.06899524,-0.003563879,-0.19961067,-0.105333395,-0.25394642,-0.07880225,-1.8115379,-0.08549264,0.00079788576,-0.029062586,-0.068164304,-0.011591311,0.041860845,0.0,0.119005375,-0.21215554
-0.03198531,-0.09917256,-0.16629128,0.39325324,-0.0042864885,-0.20181184,-0.078760274,-0.21883444,-0.050858624,-1.632225,-0.029257761,-0.008682068,0.011666656,0.49753004,-0.00950873,0.08764623,0.0,0.2738926,-0.16478479
0.057995893,0.124592245,-0.17457563,-0.13047655,-0.0044997903,-0.16936982,0.12209951,-0.1875238,0.14590651,-1.559455,-0.070223786,0.00891082,-0.047812965,-0.03728492,-0.033682145,0.0511508,0.0,0.13623923,0.032525707
0.09575634,-0.04957564,-0.18375754,-0.31199074,-0.004509912,-0.17647327,-0.04880808,0.34643993,0.05130689,-1.6006788,-0.06635195,0.10245734,0.035188448,-0.032933064,-0.01870539,0.04140101,0.0,0.19225967,0.065415636
0.060002845,0.12205277,-0.059233755,-0.5435308,-0.01577246,0.24715227,-0.29262143,-0.15917234,0.05686225,1.0212742,-0.14440231,0.048466526,-0.00057127245,-0.084939785,-0.018138349,0.03801407,0.0,-0.81462735,0.117349476
-0.19354524,-0.009104903,0.058195557,-0.09657467,-0.003480418,-0.23562288,-0.08099473,0.3356241,0.0011302404,-1.6451838,-0.06436264,-0.007942302,-0.04082866,0.09475528,-0.004403796,0.055219274,0.0,0.30010337,0.19535527
-0.0048041944,0.23074673,1.2723676,0.46494222,-0.0037593825,0.5547919,0.60179794,-0.17433189,-0.024092468,1.4585043,0.27595422,-0.03365263,-0.09315808,-0.052525982,-0.022936348,0.08228851,0.0,-0.12326543,-0.23495208
-0.21947889,0.17795408,-0.14220402,0.060428236,-0.011270302,0.4027095,0.04299501,-0.13309506,0.08592049,1.2495248,-0.15593283,-0.037843954,-0.0460754,-0.06322766,0.06590165,0.090926774,0.0,-0.5520305,-0.55727655
-0.05865131,0.1019125,-0.16519547,-0.38432345,-0.0043976805,-0.20467792,-0.096618935,-0.30605108,0.044701684,-1.7373338,-0.07428834,0.040613133,0.040349856,-0.046741784,-0.061162792,0.06195716,0.0,0.10544348,-0.08337151
0.009020731,-0.07296687,-0.18325269,-0.38804248,-0.0045265914,-0.19962166,-0.09094372,-0.3378838,0.03555075,-1.7098768,-0.06700982,0.06800964,0.038572136,-0.05170207,-0.034998294,0.046052437,0.0,0.10082571,0.099118605
0.23558329,-0.027024884,-0.38418236,-0.28385383,-0.018784836,0.3635265,-0.03239492,-0.004250434,0.037433527,0.9222738,-0.08936246,-0.022105869,0.0023128353,0.37244228,-0.017104134,0.078733675,0.0,-0.8345866,0.47976395
0.16003247,-0.09840345,-0.09372627,0.10964003,-0.0037776446,-0.21646565,-0.026522694,-0.19267689,-0.08679539,-1.833906,-0.11696163,-0.0145397,-0.037156988,-0.075502284,0.05109196,0.077312335,0.0,0.19963665,-0.35816193
-0.044040337,0.095996924,-0.5254184,-0.6675564,-0.017872062,0.29928187,0.027370006,-0.18674949,-0.2213024,0.99960667,-0.095217764,-0.0035774065,-0.0070333076,-0.064467736,0.23097499,0.04793843,0.0,-0.9128124,0.09707505
0.024775285,0.060172133,-0.16650371,-0.43392798,-0.004381001,-0.1835057,0.32599977,0.272047,0.015580132,-1.5966223,-0.06855648,0.028979456,-0.014457853,-0.038847107,-0.03500154,0.053963203,0.0,0.18614191,-0.06630993
-0.073338665,0.03122795,-0.029874621,-0.1149738,-0.0035513598,-0.16634448,-0.08352519,0.26940432,-0.16615894,-1.6879647,-0.076301366,0.031937942,-0.0110539915,-0.064992785,-0.014096328,0.03499715,0.0,0.21567743,-0.06852603
-0.020853365,-0.0802682,-0.24760114,0.1410886,-0.0043633403,-0.18573622,-0.07203769,-0.20917964,-0.08337865,-1.6520476,0.09899637,0.0016819016,0.0048046256,-0.024217583,0.19455558,0.056371734,0.0,0.20480631,-0.13411431
0.08183353,-0.1483452,-0.58996516,-0.64308655,-0.018411068,0.27849352,0.3553156,-0.1926056,-0.21091458,0.93581766,-0.075113215,0.008758095,-0.0049077864,-0.06706115,-0.03879487,0.048264682,0.0,-0.9157047,-0.13895558
0.192228,-0.088850886,-0.18615209,0.38291234,-0.004375407,-0.19760394,-0.07232345,-0.2348689,-0.091866344,-1.6068997,-0.042058848,0.0065681944,0.030395871,0.5098357,-0.021869795,0.059048247,0.0,0.2764383,0.029248761
0.15193464,-0.1899683,-0.20081714,-0.16462217,-0.004492222,-0.22490586,-0.035841484,-0.12453607,-0.050405692,-1.6590998,0.2702581,-0.003430205,-0.025968276,-0.0060195317,0.31836402,0.038481034,0.0,0.16205174,0.22507887
0.04159121,0.051910937,0.063395694,0.1325641,-0.0035567777,-0.20261225,-0.03416973,-0.1880723,-0.0449135,-1.8146535,-0.11537262,0.010551815,-0.016275922,-0.09280442,0.1205259,0.044939026,0.0,0.15886721,-0.43781278
0.13013041,-0.20392974,-0.3001571,-0.4234341,-0.004685756,-0.1628634,-0.09908768,-0.19994467,-0.0905646,-1.7061915,-0.08120711,-0.13735026,0.029879857,-0.012419702,-0.033260006,0.024740288,0.0,0.09948451,0.14525564
